psd_1,psd_2,psd_3,psd_4,psd_5,psd_6,psd_7,psd_8,psd_9,psd_10,psd_11,psd_12,psd_13,psd_14,hjorthc_1,hjorthc_2,hjorthc_3,hjorthc_4,hjorthc_5,hjorthc_6,hjorthc_7,hjorthc_8,hjorthc_9,hjorthc_10,hjorthc_11,hjorthc_12,hjorthc_13,hjorthc_14,hjorthc_15,hjorthc_16,hjorthc_17,hjorthc_18,hjorthc_19,hjorthc_20,hjorthc_21,hjorthc_22,hjorthc_23,hjorthc_24,hjorthc_25,hjorthc_26,hjorthc_27,hjorthc_28,hjorthc_29,hjorthc_30,hjorthc_31,hjorthc_32,hjorthc_33,hjorthc_34,hjorthc_35,hjorthc_36,hjorthc_37,hjorthc_38,hjorthc_39,hjorthc_40,hjorthm_1,hjorthm_2,hjorthm_3,hjorthm_4,hjorthm_5,hjorthm_6,hjorthm_7,hjorthm_8,hjorthm_9,hjorthm_10,hjorthm_11,hjorthm_12,hjorthm_13,hjorthm_14,hjorthm_15,hjorthm_16,hjorthm_17,hjorthm_18,hjorthm_19,hjorthm_20,hjorthm_21,hjorthm_22,hjorthm_23,hjorthm_24,hjorthm_25,hjorthm_26,hjorthm_27,hjorthm_28,hjorthm_29,hjorthm_30,hjorthm_31,hjorthm_32,hjorthm_33,hjorthm_34,hjorthm_35,hjorthm_36,hjorthm_37,hjorthm_38,hjorthm_39,hjorthm_40,hurst_1,hurst_2,hurst_3,hurst_4,hurst_5,hurst_6,hurst_7,hurst_8,hurst_9,hurst_10,hurst_11,hurst_12,hurst_13,hurst_14,hurst_15,hurst_16,hurst_17,hurst_18,hurst_19,hurst_20,hurst_21,hurst_22,hurst_23,hurst_24,hurst_25,hurst_26,hurst_27,hurst_28,hurst_29,hurst_30,hurst_31,hurst_32,hurst_33,hurst_34,hurst_35,hurst_36,hurst_37,hurst_38,hurst_39,hurst_40,fisher_1,fisher_2,fisher_3,fisher_4,fisher_5,fisher_6,fisher_7,fisher_8,fisher_9,fisher_10,fisher_11,fisher_12,fisher_13,fisher_14,fisher_15,fisher_16,fisher_17,fisher_18,fisher_19,fisher_20,fisher_21,fisher_22,fisher_23,fisher_24,fisher_25,fisher_26,fisher_27,fisher_28,fisher_29,fisher_30,fisher_31,fisher_32,fisher_33,fisher_34,fisher_35,fisher_36,fisher_37,fisher_38,fisher_39,fisher_40,hfd_1,hfd_2,hfd_3,hfd_4,hfd_5,hfd_6,hfd_7,hfd_8,hfd_9,hfd_10,hfd_11,hfd_12,hfd_13,hfd_14,hfd_15,hfd_16,hfd_17,hfd_18,hfd_19,hfd_20,hfd_21,hfd_22,hfd_23,hfd_24,hfd_25,hfd_26,hfd_27,hfd_28,hfd_29,hfd_30,hfd_31,hfd_32,hfd_33,hfd_34,hfd_35,hfd_36,hfd_37,hfd_38,hfd_39,hfd_40,sampent_1,sampent_2,sampent_3,sampent_4,sampent_5,sampent_6,sampent_7,sampent_8,sampent_9,sampent_10,sampent_11,sampent_12,sampent_13,sampent_14,sampent_15,sampent_16,sampent_17,sampent_18,sampent_19,sampent_20,sampent_21,sampent_22,sampent_23,sampent_24,sampent_25,sampent_26,sampent_27,sampent_28,sampent_29,sampent_30,sampent_31,sampent_32,sampent_33,sampent_34,sampent_35,sampent_36,sampent_37,sampent_38,sampent_39,sampent_40
4723.53192775,7724.116223749998,6119.51947525,4107.71724225,2012.6923435,1324.4771145,1098.1546455000002,872.7340629999999,714.7604362499999,594.3633512499999,472.0870450000001,352.37948775000007,245.33483600000005,161.93789900000004,24079758.29566201,29978743.663324725,33827982.72032038,24243094.67521014,33855442.036307395,52852056.37633814,25718794.415852923,37708358.27801661,29544884.404111553,26807714.001957092,22628781.973389916,33106319.298567973,19998548.255351473,25352346.17450309,20238335.06731224,33359550.74515413,26934709.464212235,43505357.057960816,25204079.582571577,17121042.57280929,23967664.477113903,29979369.40302067,20905331.62631425,31418150.695048716,26369557.04020779,15857400.846392402,18444178.301335104,26541895.46035275,18081480.479694564,18408663.477630947,19854887.956426132,14843588.472278818,28028433.2177042,20854750.04969725,34310953.21462125,33411191.248981375,32774273.845340554,40232479.037928805,51975995.808353454,39170135.715203404,1706.059672771877,2113.226112893449,2333.7710837847426,1818.097769521513,2444.845555334791,3364.6959379134,1964.0964807762375,2649.608040981735,1901.6481368789791,1852.6630746946423,1787.8611705703931,2453.2100798416773,1401.01849021721,2029.6027993696111,1557.5393391799928,2268.1809836238563,1926.3213854387695,2910.376732970781,1798.1244981011369,1262.337326694212,1774.5463910579583,1879.550170758554,1495.0321495289131,2094.1069258372986,1802.6992733535697,1306.454107192189,1408.5558239361774,1725.961068890976,1364.0581837325362,1366.6932057131016,1390.4045712705076,1176.9102234806571,1859.2419948086867,1373.6822984769728,2149.784258345896,2220.6818260878463,2210.8493377203363,2629.054322883834,3096.5285402006616,2244.981868475382,0.7234028997150536,0.8033535258835773,0.802225821621859,0.7841515912368503,0.7089822393000159,0.8016619856432667,0.7641488954001421,0.8281438618392403,0.7634403998432501,0.7494013667055712,0.8519902476651612,0.7824652290730235,0.7795843642906589,0.8381513928592289,0.7712758970549087,0.6647580788528904,0.745227800592671,0.7170927712260166,0.720042378766341,0.6502926434696688,0.8283398875403686,0.8491279271909127,0.7973313710359137,0.8426544938601621,0.5567834137554921,0.8311086444211634,0.7345073369970527,0.7011496504363889,0.7509475945600068,0.785658278647633,0.7571552209845014,0.7028532025687902,0.800043433495824,0.7545738100953031,0.7691726956300502,0.7731728796695791,0.868662135275865,0.7453915944105586,1.0064202692420376,0.6704239861581338,0.9976291632822116,0.998502996386253,0.9966269674511076,0.9990979108942064,0.9986712944733352,0.9961813799667728,0.9980413493714064,0.9991180828001708,0.99892784367134,0.9917819477013208,0.990824764072539,0.454458439136246,0.9844199833977968,0.9986046478830308,0.9989926163004526,0.9957357108434968,0.996757877821282,0.9992009419637906,0.9982505971610992,0.9954948188731684,0.9912499141623028,0.9911063696366386,0.9952389023768096,0.9976183879056392,0.9967539085073857,0.9988157467894758,0.9989695506090625,0.99867218413791,0.9875279975251764,0.9978209100404846,0.9991845000912386,0.998091875831889,0.9978093350477554,0.9884347437846204,0.9903180305385416,0.986820047236358,0.9938246765148672,0.9879774816529876,0.995487829613736,0.9949452273226332,1.5154383765247927,1.5571790107733992,1.6185462807864364,1.5969254852609824,1.661546807913214,1.6807474270517058,1.6720788901030386,1.6907044066906989,1.5545015624308112,1.5570651323066107,1.5760978799649423,1.6420198698585469,1.490086550063168,1.6388763506090676,1.5673023143117757,1.6163383476293118,1.6097001392660724,1.6970936570372288,1.558797630840359,1.467061106047383,1.5674170200359343,1.6013616713153336,1.536770325650339,1.652630487123684,1.5294924451332808,1.5332786176265762,1.500765180409263,1.520524833909577,1.4780100439453745,1.4715719553562685,1.4686866153839957,1.5114303109378937,1.5487695580197058,1.485000878357728,1.5309629887151015,1.5484919498998049,1.5973026906878705,1.600765024689662,1.6909870351976666,1.5901619329513437,0.97176306284725,1.0767918565038108,0.9238288369854484,1.1335616782666105,1.3600391263034184,1.0384645640806915,1.0544768015353243,1.1903454299820544,1.1210532451187638,1.108234031621646,0.8884030334807834,1.197785355693882,0.906300434768756,1.1361750048273247,0.8355683253138938,1.20441891840695,1.0517965931453674,1.2938737275301695,1.0095042632810936,0.9863490462353244,1.099780060019944,1.0557162764105743,0.8244959205887716,0.9786301735116092,1.01490609961081,0.8349777203660697,0.9245923209367808,0.9723965363083666,0.9535690990570648,0.8642944353657085,0.9802651019384832,0.9370727710345856,1.116349049228594,0.9237829984575868,1.0548388028244753,0.9628612116696312,0.9002826949025833,0.8765138589710685,0.3608811559390966,1.1253619653074438
